Header Definitions at https://dwc.tdwg.org/terms/                                                             Occurence Based Data												Record Level Data			Event Data	Taxonomic Data																Location-Based Data											Geological Context																	
dwc:recordNumber	dwc:occurrenceID	dwc:scientificName	dwc:recordedBy	dwc:institutionID	dwc:institutionCode	dwc:collectionID	dwc:collectionCode	dwc:collectionNumber	dwc:otherCatalogNumbers	dwc:occurrence_remarks	dwc:associatedMedia	dc:type	dwc:basisOfRecord	dwc: dynamicProperties	dwc:eventDate	dwc:taxonID	dwc:verbatimIdentification	dwc:acceptedNameUsage	dwc:speciesName	dwc:kingdom	dwc:phylum	dwc:class	dwc:order	dwc:family	dwc:genus	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:scientificNameAuthorship	dwc:identificationQualifier	dwc:vernacularName	dwc:identifiedBy	dwc:locality	dwc:decimalLatitude	dwc:decimalLongitude	dwc:country	dwc:stateProvince	dwc:county	dwc:habitat	dwc:minimumElevationInMeters	dwc:maximumElevationInMeters	dwc:coordinateUncertaintyInMeters	dwc:georeferenceRemarks	dwc:geologicalContextID	dwc:earliestEonOrLowestEonothem	dwc:latestEonOrHighestEonothem	dwc:earliestEraOrLowestErathem	dwc:latestEraOrHighestErathem	dwc:earliestPeriodOrLowestSystem	dwc:latestPeriodOrHighestSystem	dwc:earliestEpochOrLowestSeries	dwc:latestEpochOrHighestSeries	dwc:earliestAgeOrLowestStage	dwc:earliestAgeOrLowestStage	dwc:lowestBiostratigraphicZone	dwc:highestBiostratigraphicZone	dwc:lithostratigraphicTerms	dwc:group	dwc:formation	dwc:member	dwc:bed
SZU-0376596	39000	Saponaria pumila Janch. ex Hayek	Siebenbrunner,Apollonia		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Lungau. Aufstieg vom Weißpriachtal zum Großen Gurpitscheck, Gurpitsch westlich vom Karnersee																												
SZU-0753179	39204	Braya alpina Sternb. & Hoppe	Tribsch,Andreas		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Trentino-Alto Adige. Südtirol, Zillertaler Alpen, Finsterstern - Ochsenalmspitze (W Kramerspitze)																												
SZU-0499603	39172	Taraxacum reichenbachii Huter	Tribsch,Andreas		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Trentino-Alto Adige. Südtirol, Zillertaler Alpen, Kramerspitze, WNW-ridge																												
SZU-0131002	39088	Dianthus alpinus L.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-04 14:28:17																	Austria, Niederösterreich. Rax, between Gsolhirn and Otto-Schutzhaus																												
SZU-0572301	37724	Pedicularis aspleniifolia Floerke ex Willd.	Siebenbrunner,Apollonia		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Tirol. Osttirol. Kals, Kalser Tauernhaus NE 1 km																												
SZU-0156494	37727	Pedicularis aspleniifolia Floerke ex Willd.	Siebenbrunner,Apollonia		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Lungau. Weißpriachtal, Aufstieg zur Lungauer Kalkspitze vom Oberhüttensattel aus																												
SZU-0297116	37728	Pedicularis aspleniifolia Floerke ex Willd.	Siebenbrunner,Apollonia		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Tirol. Osttirol. Kals, Dorfertal, Kalser Tauernhaus NW, Hintere Ochsenalm																												
SZU-0690055	37289	Pedicularis portenschlagii Saut. ex Rchb.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Niederösterreich. Bezirk Neunkirchen, Rax, Jakobskogel																												
SZU-0433694	37294	Melampyrum angustissimum Beck	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Niederösterreich. Bezirk Neunkirchen, Raach bei Gloggnitz																												
SZU-0080030	37588	Phyteuma globulariifolium Sternb. & Hoppe	Tribsch,Andreas		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Lombardia. Ortleralpen: Valle di Forni, Seitenmoräne des Fornogletschers S des Rifugio Branca																												
SZU-0047152	37288	Pedicularis portenschlagii Saut. ex Rchb.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Radstädter Tauern, Tappenkar, Weißgrubenscharte																												
SZU-0902533	37287	Pedicularis aspleniifolia Floerke ex Willd.	Wittmann,Helmut & Pilsl,Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Glocknergruppe, Rasen 700 m NE vom Glocknerhaus																												
SZU-0136653	37107	Alchemilla anisiaca Wettst.	Wittmann,Helmut		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Dachstein group, Pongau district, SW of Hohen Dachstein, Brandwald																												
SZU-0033858	37109	Alchemilla anisiaca Wettst.	Wittmann,Helmut		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Salzburg Tennengau district, north of Pass Gschütt, SW near Wilder Jäger																												
SZU-0732263	37108	Alchemilla anisiaca Wettst.	Wittmann,Helmut		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Salzburg Tennengau district, north of Pass Gschütt, SW near Wilder Jäger																												
SZU-0156864	36859	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Rottenmanner Tauern, Großer Bösenstein (Pölsenstein), Gipfelregion																												
SZU-0407010	37106	Alchemilla anisiaca Wettst.	Wittmann,Helmut		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Dachstein group, Pongau district between Raucheck und Torboden, WSW of Hohen Dachstein																												
SZU-0758108	36857	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Rottenmanner Tauern, Großer Bösenstein (Pölsenstein), Gipfelregion																												
SZU-0573770	36858	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Rottenmanner Tauern, Bösenstein																												
SZU-0482923	36855	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Rottenmanner Tauern, Gipfel des Großen Bösensteins (Pölsenstein)																												
SZU-0394425	36856	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Rottenmanner Tauern, Scheibelalm unter dem Bösenstein																												
SZU-0031524	36853	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Schladminger Tauern. Seewigtal, beim Hüttensee																												
SZU-0587659	36854	Festuca varia Haenke	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Schladminger Tauern, Hauser Kaibling																												
SZU-0232959	36607	Puccinellia peisonis (Beck) Jáv.	Heiselmayer,Paul		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Burgenland. Krötenlacke bei Illmitz am Neusiedler See																												
SZU-0766518	36608	Puccinellia peisonis (Beck) Jáv.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Burgenland. Seewinkel, Krötenlacke bei Illmitz																												
SZU-0322460	36468	Oxytropis triflora Hoppe	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Radstädter Tauern, Tappenkar, Rifflkamm																												
SZU-0953511	36469	Oxytropis triflora Hoppe	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Vorarlberg. Rätikon, Umgebung des Lünersees																												
SZU-0304609	35559	Minuartia austriaca (Jacq.) Hayek	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Vorarlberg. Rätikon, Umgebung des Lünersees																												
SZU-0118537	36467	Oxytropis triflora Hoppe	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Radstädter Tauern, Tappenkar, Kamm zwischen Karteistörl und Glingspitze																												
SZU-0450810	36321	Linum alpinum Jacq.	Türk,Roman		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Oberösterreich. Weg von Weißenbach am Attersee zum Schoberstein																												
SZU-0333827	34652	Achillea clusiana Tausch	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Radstädter Tauern, Tappenkar, am Weg beim Seeausfluß [DE] Radstädter Tauern, Tappen cirque, on the path at the lake outlet [EN]																												
SZU-0046421	34771	Homogyne discolor (Jacq.) Cass.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Rußbach, Gamsfeld, Gipfelflur																												
SZU-0818363	35335	Salix mielichhoferi Saut.	Pilsl,Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Tirol. Osttirol. Glocknergruppe, Dorfertal N Kals, Weg von der Bergeralm Richtung Rumesoieben-Alm																												
SZU-0051687	34554	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Tirol. Osttirol. Virgental, Iselufer bei Hinterbichl																												
SZU-0010608	34555	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Sadngiggruppe, Bachufer bei der Sadnighütte																												
SZU-0841555	34556	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Hohe Tauern, Stubachtal, Granatspitzgruppe, Vorfeld des Ödenwinkelkees																												
SZU-0770325	34553	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Bezirk St. Veit a.d. Glan. Neumarkter Sattel S, Zeltschach																												
SZU-0423780	29927	Campanula pulla L.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Flachgau, Strobl, trail to Rettenkogel, northern slope																												
SZU-0572603	29928	Campanula pulla L.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Flachgau district, Strobl, east slope of Braunedlkogel, ridge betweeen Braunedlkogel and Scharfen																												
SZU-0610772	33746	Festuca eggleri Tracey	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Kraubath SW, Gulsen, Mittagskogel S																												
SZU-0236683	33771	Knautia norica Ehrend.	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Kraubath SW, Gulsen, Mittagskogel S																												
SZU-0591188	34552	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Tirol. Osttirol. Tauernbachtal, am Tauernbach beim Matreier Tauernhaus																												
SZU-0429894	29594	Ranunculus hybridus Biria	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Flachgau. Strobl, Braunedlkogel-Osthang, am Steig																												
SZU-0806477	29640	Festuca varia Haenke	Krisai,Robert		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Schladminger Tauern, Großsölktal, Aufstieg vom Hohen See zum Schwarzensee																												
SZU-0403915	28945	Heracleum austriacum L.	Leopoldinger,Wolfgang		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Oberösterreich. Bezirk Gmunden, Kalmberg, Goiserer Hütte bei Bad Goisern																												
SZU-0072259	28993	Phyteuma globulariifolium Sternb. & Hoppe	Leopoldinger,Wolfgang		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Fragant, Klenitzen																												
SZU-0846160	29289	Homogyne discolor (Jacq.) Cass.	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. St. Koloman, Hintertrattberg, Schneetälchen am Frunstberg																												
SZU-0054408	29500	Homogyne discolor (Jacq.) Cass.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Strobl, Postalm, Doline im Sattel zwischen Braunedlkogel und Scharfen																												
SZU-0992383	28938	Seseli austriacum (Beck) Wohlf.	Leopoldinger,Wolfgang		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Oberösterreich. Bezirk Kirchdorf an der Krems, Polsterlucke bei Hinterstoder																												
SZU-0024221	28907	Oxytropis triflora Hoppe	Leopoldinger,Wolfgang		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Karnische Alpen																												
SZU-0094961	28473	Campanula cespitosa Scop.	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Kärnten, Gailtaler Alps, north of Weißensee, trail from Stosia to Neusach																												
SZU-0737350	28766	Campanula pulla L.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Tennengau district, Rußbach, Gamsfeld, near trail above Angerkaralm																												
SZU-0638308	28752	Linum alpinum Jacq.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Tennengau. Kuchl, Kühschwalb, unterhalb Göll-Ostwand																												
SZU-0401430	28426	Soldanella montana Willd.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Germany, Bayern. LK Freyung-Grafenau. Nationalpark Bayrischer Wald, Calamgrostis-Piceetum an der Kleinen Ohe																												
SZU-0859003	28327	Euphorbia saxatilis Jacq.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Niederösterreich. Bezirk Baden bei Ruine Merkenstein																												
SZU-0779253	28157	Soldanella montana Willd.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Flachgau. Faistenau-Hintersee, Griesbachgraben, zwischen Bach und Forststraße																												
SZU-0674399	27458	Valeriana elongata Jacq.	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Trentino-Alto Adige. Südtirol, Sextener Dolomiten, Weg vom Gr. Wildgarbenjoch ins Rienztal																												
SZU-0753274	27017	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Tirol. Osttirol. Tauernbachtal,  am Tauernbach beim Matreier Tauernhaus																												
SZU-0945367	27052	Dianthus alpinus L.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Oberösterreich. dead mountain range, Schönberg above Ebenseer Hochkogelhütte																												
SZU-0792153	27073	Ranunculus hybridus Biria	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Trentino-Alto Adige. Südtiroler Dolomiten, Grödnerjoch, Fuß des Sellastockes (Murfreitspitzen)																												
SZU-0656524	27074	Ranunculus hybridus Biria	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Golling, Torrener Joch, am Weg von der Oberen Jochalm zum Carl-von-Stahl-Haus																												
SZU-0864851	27429	Gentiana froelichii Jan ex Rchb.	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Karawanken, Koschuta, Koschtnikturm																												
SZU-0695402	25324	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Veneto. Provinz Belluno, Arabba, bei Rifugio Incisa östlich Passo Campolongo																												
SZU-0164245	25325	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Veneto. Provinz Belluno, Campolongo oberhalb Hotel Boè																												
SZU-0669424	25932	Erigeron candidus Widder	Gruber,Johann Peter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Koralpe, Seespitz																												
SZU-0682108	25933	Homogyne discolor (Jacq.) Cass.	Strobl,Walter		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Altaussee, Loser-Südwest-Hang																												
SZU-0380514	24362	Oxytropis triflora Hoppe	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Sadniggruppe, Ruden, oberhalb Sadnighütte, Kalk																												
SZU-0902803	24865	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Italy, Trentino-Alto Adige. Provinz Trento, Val Travignolo östlich Passo di Rolle																												
SZU-0526715	25078	Homogyne discolor (Jacq.) Cass.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Dobratsch, unter dem Gipfel																												
SZU-0331661	24326	Saponaria pumila Janch. ex Hayek	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Steiermark. Schladminger Tauern, Krahbergzinken bei Schladming																												
SZU-0732358	23877	Phyteuma globulariifolium subsp. globulariifolium Sternb. & Hoppe	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Salzburg. Hohe Tauern, Sonnblick-Gruppe, Kamm beim Niedersachsenhaus																												
SZU-0125738	24293	Salix mielichhoferi Saut.	Wagner,Heinrich		SZU Herbarium								Herbarium Sheet		2024-12-02 22:34:01																	Austria, Kärnten. Sadniggruppe, Bachufer bei  der Sadnighütte																												
