SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	FA0F2C6F-F7D7-42A9-9CC7-C57B16A7CCB0	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Hardegg an der Thaya [Lat: 48.85369625 x Long: 15.85690856]		1412041	undefined	01.01.1950	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	1CB80B18-1FC1-483C-B69C-D46BF863B97B	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Seefeld, Wildsee, S-Ufer a. Strasse [Lat: 47.32035235 x Long: 11.19230837]		1412211	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	192C8F74-41AA-4E30-B959-175AE6BB99F8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz W, Schloss Bruck [Lat: 46.8317705 x Long: 12.7489686]		1412206	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	97B00CFF-FEC9-4B39-AF9F-A35EAD2397CF	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kufstein-Umgebung [Lat: 47.58288729 x Long: 12.16592878]		1412324	Nisters H.	01.01.1970	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	5DFBD554-9E6C-4AE0-9A5D-AB5EEEB7C615	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Steiermark Österreich [Lat: 47.6090311 x Long: 13.78441393]		1411892	undefined	01.01.1900	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	ED30EC1F-B0CC-462E-A68C-F642D0CA6773	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Salzburg Salzburg N, Itzling, Alterbachbrücke [Lat: 47.82427057 x Long: 13.04720342]		1411955	Sperling P.	01.01.1954	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	E28D3249-5F7D-45AD-924F-B683FF78A8B0	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Völkermarkt, N Wolfsberg [Lat: 46.6603646 x Long: 14.63398218]		1411942	Kofler A.	01.01.1920	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	E13FE3BA-F559-4BE2-82A0-AD81D966ED09	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Stans [Lat: 47.36950991 x Long: 11.71789259]		1411517	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	7DD715A8-58E6-4652-8369-A49F629F0BCB	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Meilbrunn, Grenze Zirl-Innsbruck [Lat: 47.26489162 x Long: 11.3022092]		1411507	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	9877BA08-43C7-40D3-9803-0E556610C259	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kufstein W, Zellerberg, Zell S [Lat: 47.58025663 x Long: 12.15834886]		1411554	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	8A20EE1B-8387-4773-BC5A-0DAEBE07020A	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Innsbruck, Schlosspark Ambras [Lat: 47.25629606 x Long: 11.43372595]		1411562	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	5511299B-B7B5-4648-8EAA-E8BCD041B288	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Feldkirch, Kapf (unter dem Ardetzenberg) [Lat: 47.25198137 x Long: 9.60238069]		1411586	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	F10FC519-BA4B-4C24-B4B5-1631C7C3AE5D	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kufstein NE, Kaisertalaufstieg [Lat: 47.59400914 x Long: 12.18779415]		1411695	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Alinda (Alinda) biplicata biplicata (Montagu, 1803)	A31CD3BA-D7A9-44D8-A5E0-1F2FE8B9F958	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Innsbruck, Hofgarten [Lat: 47.27150208 x Long: 11.397551]		1411674	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	EC5408C5-6B5E-4D84-B1D0-38CF3CB51D77	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Hall in Tirol N, Bettelwurfhütte [Lat: 47.33859731 x Long: 11.50747329]		1411744	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	53C92948-6742-4B5D-8547-677EE088E74D	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Panzendorf, Heinfels, Schloss Heinfels [Lat: 46.75110155 x Long: 12.43951142]		1411917	Mahler F.	01.01.1900	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	78B61A75-46DF-426E-866A-4BBB66FC07B8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Navis [Lat: 47.13009674 x Long: 11.53977782]		1411900	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	F08F9E8C-B096-47DF-8066-D2F54B81166F	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Matrei am Brenner N, Mühlbachl [Lat: 47.13854491 x Long: 11.45573348]		1411908	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	39058A86-E4B7-4F9A-A0B4-6061CEB6FE64	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nörsach [Lat: 46.77220968 x Long: 12.92019546]		1411880	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	D167B44F-26B6-4C84-BEC8-498B15756944	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Mariastein [Lat: 47.52658333 x Long: 12.05346912]		1411866	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	594FA3C9-1980-4EF1-ABC1-EBBB215128A5	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nauders - Festung [Lat: 46.91322367 x Long: 10.49311012]		1411833	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	CB0B6D63-175E-4DB4-8B56-13B61775FA68	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz, Gärtnerei Seeber, Gewuchshaus [Lat: 46.83062177 x Long: 12.79577315]		1411847	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	97686734-2B39-4309-8AEA-E9728196C712	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lermoos, Auswurf von Lussbach [Lat: 47.4030695 x Long: 10.88485748]		1411815	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	1FC0C0F0-F597-48D2-B35F-75F0DB16AB77	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kranebitten, Kranebitter Klamm [Lat: 47.27685245 x Long: 11.32651538]		1411819	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	310AE3E1-9E75-4DC4-B6E9-B50E6E53900F	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Leutasch, Unterleutasch [Lat: 47.41608443 x Long: 11.21163636]		1411779	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	8CB82A70-47E9-4167-B051-6DA0DD6934F1	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Lienz, Isel [Lat: 46.83017034 x Long: 12.7742511]		1412310	undefined	01.01.1951	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	9983F617-7873-4211-BD15-8E655752AB30	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Seefeld SW, Weg nach Mösern [Lat: 47.32238876 x Long: 11.17515296]		1412260	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	C4D8A013-91D3-443B-B738-FF88229780DC	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Koblach, Frutzspitz [Lat: 47.31773398 x Long: 9.59024638]		1412277	Nisters H.	01.01.1982	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	88F90B73-380D-417A-99C5-82EC01A2A3A7	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Flugplatz Lienz-Nikolsdorf [Lat: 46.79819394 x Long: 12.87804723]		1412288	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	6BA40617-2816-4668-8165-B6D690893990	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Gödnach [Lat: 46.81716914 x Long: 12.84679413]		1412290	undefined	01.01.1951	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	C280B078-634F-442F-851C-23A018FBE983	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Oberösterreich Bledigupf, Höllengebirge, Gmunden-Umgebung [Lat: 47.81660558 x Long: 13.71718705]		1412233	Fauer W.	01.01.1944	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	B01E8012-C9B7-43B9-BCAE-E4D839FFD7AF	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Niederösterreich Orth an der Donau [Lat: 48.14749473 x Long: 16.70217991]		1412239	Frank Kr.	01.01.1900	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	19531C12-A963-4785-A70E-FE2187CF6E6D	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Innsbruck-Wilten, Hof Franz-Fischer-Strasse 46 [Lat: 47.2582949 x Long: 11.3879326]		1412404	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	73E8B4CD-2517-40CC-BF62-00D6A11817C8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Ehrenberger Klause, unter Ruine [Lat: 47.46446739 x Long: 10.71949393]		1412328	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	C570CD9C-FACB-46EE-B78D-D0F939173FB8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Biberwier - Lermoos [Lat: 47.3927896 x Long: 10.88841945]		1412674	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	5A941CEE-DA19-4523-8359-18AB5F8B207E	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Innsbruck, Innrain, Haus Nr. 30a, Garten [Lat: 47.26590726 x Long: 11.38863534]		1412730	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	DB2DF7DD-5F32-48C3-8952-BCD53719838C	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol St. Jodok am Brenner [Lat: 47.06267502 x Long: 11.50103599]		1412689	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	138CD761-8B64-4C74-B1B7-5FE48B0EFAAF	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Maria Waldrast [Lat: 47.13083396 x Long: 11.40529186]		1412869	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	3C54E8DB-63BF-43E8-8A32-5A87B24ADB94	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Ehrenberger Klause, unter Ruine [Lat: 47.46446739 x Long: 10.71949393]		1412797	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	F15F10EC-1AC9-4566-8158-CD9562326B5D	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Burgenland Neusiedler See, NO-Ufer, Neusiedl am See [Lat: 47.92870844 x Long: 16.80736542]		1412807	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	6D2E0BE5-B955-4EFD-B4A9-C65E626CEDF8	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Scharnitz, Porta Claudia [Lat: 47.38859137 x Long: 11.26385361]		1412774	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	D7556E20-6B19-435E-B74C-15CCBF95E9F1	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Scharnitz SW, Giessenbach [Lat: 47.38797032 x Long: 11.25262052]		1412776	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	228AA4AE-8E6C-4DC8-8246-DE74FF592709	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nauders W, Norbertshöhe [Lat: 46.89488723 x Long: 10.48460215]		1412770	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	41E6F4CC-C106-485D-9B74-5EDD0CEC99C1	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Arzl, Innsbruck [Lat: 47.28019706 x Long: 11.43674612]		1413075	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	E7653534-799F-48EA-A1DA-C86BE948E139	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nörsach [Lat: 46.77220968 x Long: 12.92019546]		1413385	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	28DDF86A-1370-4DD1-9BD0-48F32C844C1E	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Mariastein [Lat: 47.52658333 x Long: 12.05346912]		1413373	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	3BCEDC99-8496-4BFB-A2E9-71A9565455C6	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Vorarlberg Dornbirn [Lat: 47.41364868 x Long: 9.74166781]		1413277	undefined	01.01.1880	PRESERVED_SPECIMEN	
Trochulus hispidus (Linnaeus, 1758)	D51579A5-0D92-478B-A888-25A9A18E0290	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Spiss, Samnauntal, bei Zollhaus [Lat: 46.96060619 x Long: 10.42228907]		1413283	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Trochulus sericeus (Draparnaud, 1801)	62AD42FE-2441-4A2D-B3A7-1141AAD3A1EC	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Hahnenkamm b. Schwaz, O-Seite [Lat: 47.14176325 x Long: 12.10445791]		1413288	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus villosus (Draparnaud, 1805)	94F7B234-9C2E-40C1-82E0-3921C86360C3	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Tristacher See [Lat: 46.80688929 x Long: 12.80049384]		1411764	undefined	01.01.1900	PRESERVED_SPECIMEN	
Trochulus villosus (Draparnaud, 1805)	4095FB72-0451-4E43-AA9C-EF243B01DDE7	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Tristacher Au [Lat: 46.81716547 x Long: 12.78738856]		1411757	undefined	01.01.1900	PRESERVED_SPECIMEN	
Kosicia intermedia (A. Ferussac, 1832)	FF232D8A-2B5A-4524-8326-5583E46D8A6B	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Dobratsch, Villacher Alpe [Lat: 46.60322366 x Long: 13.67195964]		1411574	K.W.	01.01.1925	PRESERVED_SPECIMEN	
Kosicia intermedia (A. Ferussac, 1832)	32337890-B7BE-4C8E-AF6F-0083477A9583	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Mauthner Klamm, S Mauthen [Lat: 46.65701414 x Long: 12.99239516]		1412284	Kofler A.	01.01.1951	PRESERVED_SPECIMEN	
Kosicia ziegleri (Rossmässler, 1836)	C4EF2C3F-8F1A-4381-8F55-B267270973E6	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Villach [Lat: 46.61908418 x Long: 13.85114193]		1413543	undefined	01.01.1900	PRESERVED_SPECIMEN	
Kosicia ziegleri (Rossmässler, 1836)	416E0E3A-CA3D-4A05-B228-F215AF7ADF18	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Trögerner Klamm [Lat: 46.45264594 x Long: 14.48915899]		1412905	Stummer A. & B.	01.01.1950	PRESERVED_SPECIMEN	
Vallonia tenuilabris A. Braun	2F229456-1F45-4D1B-A895-5C19A0DA8BE1	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Matrei am Brenner [Lat: 47.12927192 x Long: 11.45325512]		1412890	Wiedemayr L.	01.01.1880	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	1F1346E5-6D69-496C-81D0-30D3D1729795	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nauders SW, Schwarzer See [Lat: 46.87064405 x Long: 10.47849208]		1412831	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	AC712D28-25C9-4F4F-B96B-BF222C2F2B91	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Gerlos - Durlassboden-Stausee, S Gerlospass [Lat: 47.23654393 x Long: 12.08397925]		1412838	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	2C483BD8-CA49-4E20-A2C7-689D6B3178C1	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol St. Johann, Iseltal [Lat: 46.90384183 x Long: 12.6288271]		1412704	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	2DA7113B-82BD-4F24-A7A6-9C0BA1FED915	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Kärnten Ossiacher See [Lat: 46.68175114 x Long: 13.97107959]		1412700	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	52ACEC30-86DF-4ECE-BAB8-B7FFC659F53C	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Nörsach [Lat: 46.77220968 x Long: 12.92019546]		1413129	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	865DD03C-A122-439E-9147-0052421BFA14	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Obertilliach E, Schwalen [Lat: 46.70875749 x Long: 12.61687517]		1413258	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	C57FD1E6-C3B5-4478-80DA-55A1C2A3D2D7	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Tristacher Au [Lat: 46.81716547 x Long: 12.78738856]		1413339	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	FD7708C2-35A7-4039-93B6-F6B36B34AB4B	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kristeiner Möser [Lat: 46.81592098 x Long: 12.55741596]		1412316	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	927D256E-9574-4A4F-BB07-57D0F4ACEECE	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Brühl b. Matrei [Lat: 46.968806 x Long: 12.5488171]		1412141	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	230454A9-E975-417F-8AE2-C00382597566	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Obertilliach E, Schwalen [Lat: 46.70875749 x Long: 12.61687517]		1411522	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	A3D42E25-DCD9-461C-B0D5-50A39440B361	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Tassenbach, E Sillian [Lat: 46.74883738 x Long: 12.46379614]		1411809	undefined	01.01.1951	PRESERVED_SPECIMEN	
Radix ovata (Draparnaud, 1805)	85F1501D-EB1E-4A73-AD4F-3E1AE8B1CB96	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Zedlacher Paradies, b. Matrei [Lat: 47.0016803 x Long: 12.49406219]		1411836	undefined	01.01.1951	PRESERVED_SPECIMEN	
Chondrina avenacea avenacea (Bruguière, 1792)	07EC8B13-49AC-4873-923E-475E430EB79F	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Kalkstein [Lat: 46.80506074 x Long: 12.31832385]		1411703	undefined	01.01.1900	PRESERVED_SPECIMEN	
Chondrina avenacea avenacea (Bruguière, 1792)	0CC15255-DE28-4A1B-A005-203EEFDBE5FD	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Brandenbergtal, Kaiserklamm [Lat: 47.53647855 x Long: 11.91368312]		1412266	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Chondrina avenacea avenacea (Bruguière, 1792)	8F0096D4-1D79-41D5-8D75-1A3E456DA3ED	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Ehrenberger Klause, unter Ruine [Lat: 47.46446739 x Long: 10.71949393]		1412223	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Chondrina avenacea avenacea (Bruguière, 1792)	B4967D1F-1AE7-4CE8-B6DE-C615C1476D46	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Stams - Locherboden [Lat: 47.28297741 x Long: 10.96308947]		1412248	Nisters H.	01.01.1963	PRESERVED_SPECIMEN	
Chondrina avenacea avenacea (Bruguière, 1792)	D08D806F-000A-4FF3-B173-AB844CA6F8B2	TLMF Tiroler Landesmuseen	Preserved Specimen	13.10.2023	http://creativecommons.org/licenses/by/4.0/legalcode	EUROPE Tirol Zirl, Ehnbachklamm [Lat: 47.27862123 x Long: 11.2572661]		1412496	Nisters H.	01.01.1966	PRESERVED_SPECIMEN	
