SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30421	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Höllengebirge, Schobersteinanstieg von Weissenbach am Attersee aus						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30421_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30421
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30841	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Glanfurt, im Genist der Sümpfe 			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30841_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30841
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30880	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Schafbergmassiv, Felswandfuß oberhalb des Steinkar über der Straße Scharfling-Oberburgau				1945		https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30880_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30880
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E32757	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Warmbad Villach, Tscheltschnig Kogel			Strouhal			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E32757_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E32757
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E32758	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Steyr an der Enns			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E32758_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E32758
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E32759	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Grünburg an der Steyr			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E32759_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E32759
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E33209	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Karawanken, Stouhütte - Klagenfurterhütte			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E33209_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E33209
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E33210	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Loibltal zwischen Unterloibl und Wh. Deutscher Peter			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E33210_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E33210
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E33213	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Lobnigtal nordöstlich von Eisenkappel						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E33213_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E33213
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E33217	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Gailtal, Ruine Kühnburg			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E33217_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E33217
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E33219	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Palfau 			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E33219_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E33219
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E33230	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, SW-Hang des Oistra bei Eisenkappel; Raibler Schichten			A. Fuchs			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E33230_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E33230
